Min_70.0% renyi_1   AUC 0.5352, Accuracy 0.5355, TPR@5% FPR of 0.0642
Min_70.0% renyi_2   AUC 0.5341, Accuracy 0.5389, TPR@5% FPR of 0.0743
Min_70.0% renyi_inf   AUC 0.5301, Accuracy 0.5355, TPR@5% FPR of 0.0878
Min_80.0% renyi_05   AUC 0.5433, Accuracy 0.5524, TPR@5% FPR of 0.0743
Min_80.0% renyi_1   AUC 0.5395, Accuracy 0.5422, TPR@5% FPR of 0.0743
Min_80.0% renyi_2   AUC 0.5373, Accuracy 0.5405, TPR@5% FPR of 0.0845
Min_80.0% renyi_inf   AUC 0.5353, Accuracy 0.5405, TPR@5% FPR of 0.0777
Min_90.0% renyi_05   AUC 0.5617, Accuracy 0.5676, TPR@5% FPR of 0.0811
Min_90.0% renyi_1   AUC 0.5485, Accuracy 0.5574, TPR@5% FPR of 0.0878
Min_90.0% renyi_2   AUC 0.5397, Accuracy 0.5422, TPR@5% FPR of 0.0777
Min_90.0% renyi_inf   AUC 0.5355, Accuracy 0.5405, TPR@5% FPR of 0.0777
Min_100% renyi_05   AUC 0.5751, Accuracy 0.5828, TPR@5% FPR of 0.0912
Min_100% renyi_1   AUC 0.5595, Accuracy 0.5625, TPR@5% FPR of 0.1047
Min_100% renyi_2   AUC 0.5399, Accuracy 0.5439, TPR@5% FPR of 0.0946
Min_100% renyi_inf   AUC 0.5284, Accuracy 0.5389, TPR@5% FPR of 0.0709
